sample_id	dataset_id	axis_score	upstream_score	mmp_score	junction_score	scoring_method	qc_flags
GSM6249842	GSE206285	-1.51346	-0.372326	-1.95009	-2.21798	signed_within_dataset_zscore_mean	ok
GSM6249843	GSE206285	-0.947858	0.287888	-1.72506	-1.4064	signed_within_dataset_zscore_mean	ok
GSM6249844	GSE206285	-1.19122	-0.19308	-1.46701	-1.91355	signed_within_dataset_zscore_mean	ok
GSM578713	GSE23597	0.473968	0.736179	0.0524447	0.633281	signed_within_dataset_zscore_mean	ok
GSM578714	GSE23597	0.357792	0.601857	-0.127051	0.598571	signed_within_dataset_zscore_mean	ok
GSM578715	GSE23597	0.0468695	-0.723793	0.532347	0.332055	signed_within_dataset_zscore_mean	ok
GSM578716	GSE23597	0.323841	0.552315	-0.175112	0.594321	signed_within_dataset_zscore_mean	ok
GSM578717	GSE23597	-0.111807	0.0213467	-0.661422	0.304655	signed_within_dataset_zscore_mean	ok
GSM578718	GSE23597	0.420679	0.538409	0.405153	0.318475	signed_within_dataset_zscore_mean	ok
GSM578719	GSE23597	-0.138547	0.130715	-0.586309	0.0399531	signed_within_dataset_zscore_mean	ok
GSM578720	GSE23597	0.231925	-0.153109	-0.122905	0.971789	signed_within_dataset_zscore_mean	ok
GSM578721	GSE23597	-0.381777	-0.494248	-0.607975	-0.0431077	signed_within_dataset_zscore_mean	ok
GSM578722	GSE23597	-0.0878846	-0.393318	-0.0116279	0.141292	signed_within_dataset_zscore_mean	ok
GSM578723	GSE23597	-0.798754	-0.00426497	-0.739834	-1.65216	signed_within_dataset_zscore_mean	ok
GSM578724	GSE23597	0.306511	-0.238189	0.73525	0.422472	signed_within_dataset_zscore_mean	ok
GSM578725	GSE23597	-0.202566	0.0175934	-0.500088	-0.125205	signed_within_dataset_zscore_mean	ok
GSM578726	GSE23597	-0.419771	-0.127717	-0.651828	-0.479767	signed_within_dataset_zscore_mean	ok
GSM578727	GSE23597	-0.155243	0.0403266	-0.507131	0.00107688	signed_within_dataset_zscore_mean	ok
GSM578728	GSE23597	-0.290221	-0.167167	-0.431933	-0.271564	signed_within_dataset_zscore_mean	ok
GSM578729	GSE23597	-0.150434	0.830622	-0.720468	-0.561456	signed_within_dataset_zscore_mean	ok
GSM578730	GSE23597	0.158569	-0.193646	1.03235	-0.363	signed_within_dataset_zscore_mean	ok
GSM578731	GSE23597	0.0737315	-0.0194668	-0.292121	0.532782	signed_within_dataset_zscore_mean	ok
GSM578732	GSE23597	-0.454087	0.772461	-0.769746	-1.36498	signed_within_dataset_zscore_mean	ok
GSM578733	GSE23597	-0.537915	0.359309	-0.787858	-1.1852	signed_within_dataset_zscore_mean	ok
GSM578734	GSE23597	0.144497	-0.835846	0.318188	0.95115	signed_within_dataset_zscore_mean	ok
GSM578735	GSE23597	-0.320905	0.174559	-0.648527	-0.488747	signed_within_dataset_zscore_mean	ok
GSM578736	GSE23597	-0.0887638	-0.256827	0.000323401	-0.0097876	signed_within_dataset_zscore_mean	ok
GSM578737	GSE23597	0.24064	0.351051	0.275108	0.0957627	signed_within_dataset_zscore_mean	ok
GSM578738	GSE23597	-0.317362	0.120156	-0.331171	-0.741071	signed_within_dataset_zscore_mean	ok
GSM578739	GSE23597	0.567621	-0.294829	1.59127	0.406418	signed_within_dataset_zscore_mean	ok
GSM578740	GSE23597	-0.66309	0.118504	-0.118146	-1.98963	signed_within_dataset_zscore_mean	ok
GSM578741	GSE23597	0.467457	0.658428	0.828701	-0.0847574	signed_within_dataset_zscore_mean	ok
GSM578742	GSE23597	0.153891	0.102761	-0.166518	0.52543	signed_within_dataset_zscore_mean	ok
GSM578743	GSE23597	-0.683063	-1.06046	-0.164495	-0.824234	signed_within_dataset_zscore_mean	ok
GSM578744	GSE23597	-0.384843	-0.0728307	-0.460826	-0.620873	signed_within_dataset_zscore_mean	ok
GSM578745	GSE23597	0.428714	0.334044	0.558359	0.39374	signed_within_dataset_zscore_mean	ok
GSM578746	GSE23597	-0.344032	0.427598	-0.667219	-0.792474	signed_within_dataset_zscore_mean	ok
GSM578747	GSE23597	-0.433006	0.318468	-0.683306	-0.934179	signed_within_dataset_zscore_mean	ok
GSM578748	GSE23597	-0.957074	-0.936287	-0.639463	-1.29547	signed_within_dataset_zscore_mean	ok
GSM578749	GSE23597	-1.06485	-0.735581	-0.652368	-1.8066	signed_within_dataset_zscore_mean	ok
GSM578750	GSE23597	-0.578829	-0.467919	-0.584593	-0.683975	signed_within_dataset_zscore_mean	ok
GSM578751	GSE23597	-0.1653	-1.20582	0.277017	0.432903	signed_within_dataset_zscore_mean	ok
GSM578752	GSE23597	-0.281168	-0.372106	-0.395713	-0.0756844	signed_within_dataset_zscore_mean	ok
GSM578753	GSE23597	-0.571438	-0.733544	-0.536336	-0.444433	signed_within_dataset_zscore_mean	ok
GSM578754	GSE23597	-0.448296	-0.277888	-0.621755	-0.445244	signed_within_dataset_zscore_mean	ok
GSM578755	GSE23597	-0.459186	-0.438844	-0.505785	-0.432928	signed_within_dataset_zscore_mean	ok
GSM578756	GSE23597	-0.905536	-0.542379	-0.779534	-1.39469	signed_within_dataset_zscore_mean	ok
GSM578757	GSE23597	1.0513	-0.208646	2.16754	1.195	signed_within_dataset_zscore_mean	ok
GSM578758	GSE23597	0.464766	-0.139442	0.768817	0.764925	signed_within_dataset_zscore_mean	ok
GSM578759	GSE23597	-0.597177	-0.663989	-0.743949	-0.383592	signed_within_dataset_zscore_mean	ok
GSM578760	GSE23597	0.388956	0.23134	-0.129447	1.06497	signed_within_dataset_zscore_mean	ok
GSM578761	GSE23597	-0.328862	0.177772	-0.601973	-0.562384	signed_within_dataset_zscore_mean	ok
GSM578762	GSE23597	0.254529	-0.778721	1.04921	0.493103	signed_within_dataset_zscore_mean	ok
GSM578763	GSE23597	-0.671226	-0.55237	-0.604109	-0.857199	signed_within_dataset_zscore_mean	ok
GSM578764	GSE23597	0.294179	0.27876	-0.0448772	0.648655	signed_within_dataset_zscore_mean	ok
GSM578765	GSE23597	-0.645459	-0.48284	-0.241467	-1.21207	signed_within_dataset_zscore_mean	ok
GSM578766	GSE23597	-0.245873	0.28289	-0.694746	-0.325762	signed_within_dataset_zscore_mean	ok
GSM578767	GSE23597	-0.157122	-0.179171	-0.437596	0.1454	signed_within_dataset_zscore_mean	ok
GSM578768	GSE23597	-0.187247	-0.76632	-0.0325276	0.237106	signed_within_dataset_zscore_mean	ok
GSM578769	GSE23597	-0.0945839	0.725814	-0.760026	-0.249539	signed_within_dataset_zscore_mean	ok
GSM578770	GSE23597	-0.791179	-0.450709	-0.79567	-1.12716	signed_within_dataset_zscore_mean	ok
GSM578771	GSE23597	1.08266	0.805981	1.67724	0.764748	signed_within_dataset_zscore_mean	ok
GSM578772	GSE23597	1.14739	0.386484	1.79608	1.25959	signed_within_dataset_zscore_mean	ok
GSM578773	GSE23597	-0.558656	-0.172137	-0.416233	-1.0876	signed_within_dataset_zscore_mean	ok
GSM578774	GSE23597	0.906987	0.755126	1.62739	0.338447	signed_within_dataset_zscore_mean	ok
GSM578775	GSE23597	0.667477	0.131015	0.995123	0.876294	signed_within_dataset_zscore_mean	ok
GSM578776	GSE23597	0.10528	0.123625	-0.0859347	0.27815	signed_within_dataset_zscore_mean	ok
GSM578777	GSE23597	-0.187598	0.545181	-0.762419	-0.345557	signed_within_dataset_zscore_mean	ok
GSM578778	GSE23597	-0.174415	0.613582	-0.784142	-0.352685	signed_within_dataset_zscore_mean	ok
GSM578779	GSE23597	0.18219	-0.775183	0.536719	0.785034	signed_within_dataset_zscore_mean	ok
GSM578780	GSE23597	0.32014	-0.198895	0.269509	0.889807	signed_within_dataset_zscore_mean	ok
GSM578781	GSE23597	0.190194	0.292984	-0.266538	0.544136	signed_within_dataset_zscore_mean	ok
GSM578782	GSE23597	0.741637	-0.303402	1.62669	0.90162	signed_within_dataset_zscore_mean	ok
GSM578783	GSE23597	0.565939	0.348274	0.652238	0.697304	signed_within_dataset_zscore_mean	ok
GSM578784	GSE23597	0.154854	-0.110179	0.339478	0.235262	signed_within_dataset_zscore_mean	ok
GSM578785	GSE23597	-0.218754	-1.18982	0.200638	0.332917	signed_within_dataset_zscore_mean	ok
GSM578786	GSE23597	-0.307228	0.434255	-0.746081	-0.609859	signed_within_dataset_zscore_mean	ok
GSM578787	GSE23597	-0.473813	-0.335928	-0.670878	-0.414633	signed_within_dataset_zscore_mean	ok
GSM578788	GSE23597	0.196274	-0.0817718	-0.219596	0.890189	signed_within_dataset_zscore_mean	ok
GSM578789	GSE23597	0.193899	0.512347	-0.400293	0.469642	signed_within_dataset_zscore_mean	ok
GSM578790	GSE23597	1.45251	0.652175	2.27099	1.43438	signed_within_dataset_zscore_mean	ok
GSM578791	GSE23597	0.401944	0.329462	-0.430451	1.30682	signed_within_dataset_zscore_mean	ok
GSM578792	GSE23597	0.225849	0.505285	0.196115	-0.0238519	signed_within_dataset_zscore_mean	ok
GSM578793	GSE23597	0.703209	0.282065	1.00305	0.82451	signed_within_dataset_zscore_mean	ok
GSM578794	GSE23597	1.4361	0.689499	1.54425	2.07454	signed_within_dataset_zscore_mean	ok
GSM578795	GSE23597	0.0766577	-0.780833	1.16166	-0.15085	signed_within_dataset_zscore_mean	ok
GSM578796	GSE23597	0.744865	0.486387	1.08487	0.663337	signed_within_dataset_zscore_mean	ok
GSM578797	GSE23597	0.58608	1.18107	0.088471	0.4887	signed_within_dataset_zscore_mean	ok
GSM578798	GSE23597	-0.534603	0.120265	-0.714934	-1.00914	signed_within_dataset_zscore_mean	ok
GSM578799	GSE23597	-0.617393	-0.0534226	-0.796844	-1.00191	signed_within_dataset_zscore_mean	ok
GSM578800	GSE23597	-0.326948	-0.218723	-0.591609	-0.170513	signed_within_dataset_zscore_mean	ok
GSM578801	GSE23597	-0.368833	-0.026569	-0.715126	-0.364803	signed_within_dataset_zscore_mean	ok
GSM578802	GSE23597	-0.405636	0.06557	-0.75351	-0.528967	signed_within_dataset_zscore_mean	ok
GSM578803	GSE23597	0.354361	0.299472	0.583306	0.180306	signed_within_dataset_zscore_mean	ok
GSM578804	GSE23597	0.338652	-0.328748	1.48555	-0.140847	signed_within_dataset_zscore_mean	ok
GSM578805	GSE23597	-0.402264	0.181137	-0.579809	-0.808122	signed_within_dataset_zscore_mean	ok
GSM578806	GSE23597	-0.82215	-0.742254	-0.785534	-0.938662	signed_within_dataset_zscore_mean	ok
GSM578807	GSE23597	0.910563	0.156418	1.43685	1.13842	signed_within_dataset_zscore_mean	ok
GSM578808	GSE23597	0.671321	0.0390151	0.936339	1.03861	signed_within_dataset_zscore_mean	ok
GSM578809	GSE23597	-0.479417	0.487176	-0.64864	-1.27679	signed_within_dataset_zscore_mean	ok
GSM578810	GSE23597	-0.499005	0.521923	-0.734213	-1.28472	signed_within_dataset_zscore_mean	ok
GSM578811	GSE23597	-0.0668576	0.0110837	-0.362011	0.150355	signed_within_dataset_zscore_mean	ok
GSM578812	GSE23597	0.609091	-0.488176	1.88305	0.432401	signed_within_dataset_zscore_mean	ok
GSM578813	GSE23597	0.400201	-0.302931	0.55455	0.948983	signed_within_dataset_zscore_mean	ok
GSM578814	GSE23597	-0.456619	-1.01596	-0.652065	0.298166	signed_within_dataset_zscore_mean	ok
GSM578815	GSE23597	0.049207	0.574954	-0.40455	-0.0227827	signed_within_dataset_zscore_mean	ok
GSM578816	GSE23597	0.698615	0.342001	1.04425	0.709591	signed_within_dataset_zscore_mean	ok
GSM578817	GSE23597	0.187576	0.190044	0.0245962	0.348086	signed_within_dataset_zscore_mean	ok
GSM578818	GSE23597	0.00905919	-0.535256	0.213835	0.348599	signed_within_dataset_zscore_mean	ok
GSM578819	GSE23597	0.497851	0.331704	-0.171973	1.33382	signed_within_dataset_zscore_mean	ok
GSM578820	GSE23597	0.0267654	0.0651125	-0.468552	0.483736	signed_within_dataset_zscore_mean	ok
GSM578821	GSE23597	0.36387	0.371156	0.273841	0.446614	signed_within_dataset_zscore_mean	ok
GSM578822	GSE23597	-0.526904	-0.0139922	-0.617612	-0.949109	signed_within_dataset_zscore_mean	ok
GSM578823	GSE23597	-0.527715	-0.0283712	-0.794057	-0.760715	signed_within_dataset_zscore_mean	ok
GSM578824	GSE23597	0.213947	0.481804	-0.145094	0.30513	signed_within_dataset_zscore_mean	ok
GSM578825	GSE23597	-0.194357	0.453924	-0.644506	-0.392489	signed_within_dataset_zscore_mean	ok
GSM364627	GSE16879	-0.721135	-0.395062	-0.673727	-1.09462	signed_within_dataset_zscore_mean	ok
GSM364628	GSE16879	-0.685791	-0.0646757	-0.679162	-1.31354	signed_within_dataset_zscore_mean	ok
GSM364629	GSE16879	-0.6404	0.378853	-0.541359	-1.75869	signed_within_dataset_zscore_mean	ok
GSM364630	GSE16879	-0.808994	-0.219745	-0.684983	-1.52226	signed_within_dataset_zscore_mean	ok
GSM364631	GSE16879	-0.87879	-0.336727	-0.684742	-1.6149	signed_within_dataset_zscore_mean	ok
GSM364632	GSE16879	-0.582082	0.274312	-0.677343	-1.34322	signed_within_dataset_zscore_mean	ok
GSM364633	GSE16879	-0.35812	-0.248589	-0.333627	-0.492145	signed_within_dataset_zscore_mean	ok
GSM364634	GSE16879	0.189122	-0.394451	0.493468	0.468348	signed_within_dataset_zscore_mean	ok
GSM364635	GSE16879	-0.386636	0.11042	-0.332705	-0.937623	signed_within_dataset_zscore_mean	ok
GSM364636	GSE16879	-0.540738	-0.868744	-0.520707	-0.232763	signed_within_dataset_zscore_mean	ok
GSM364637	GSE16879	-0.376525	-0.497002	-0.183046	-0.449526	signed_within_dataset_zscore_mean	ok
GSM364638	GSE16879	-0.0246012	-0.149097	-0.133791	0.209085	signed_within_dataset_zscore_mean	ok
GSM364639	GSE16879	-0.224954	-0.617987	-0.221549	0.164675	signed_within_dataset_zscore_mean	ok
GSM364640	GSE16879	-0.0991562	-0.378362	-0.36767	0.448564	signed_within_dataset_zscore_mean	ok
GSM364641	GSE16879	0.437109	0.0835941	0.998563	0.22917	signed_within_dataset_zscore_mean	ok
GSM364642	GSE16879	-0.0989712	-0.418024	-0.0354435	0.156554	signed_within_dataset_zscore_mean	ok
GSM364643	GSE16879	0.718498	0.274713	1.43094	0.449839	signed_within_dataset_zscore_mean	ok
GSM364644	GSE16879	0.392311	0.350412	1.03647	-0.209946	signed_within_dataset_zscore_mean	ok
GSM364645	GSE16879	0.0832588	0.293533	0.217156	-0.260913	signed_within_dataset_zscore_mean	ok
GSM364646	GSE16879	0.882244	0.314421	1.56111	0.771205	signed_within_dataset_zscore_mean	ok
GSM364647	GSE16879	-0.0178595	0.367879	0.157589	-0.579047	signed_within_dataset_zscore_mean	ok
GSM364648	GSE16879	-0.134114	-0.0863615	-0.459969	0.143989	signed_within_dataset_zscore_mean	ok
GSM364649	GSE16879	0.671916	0.278753	0.940678	0.796319	signed_within_dataset_zscore_mean	ok
GSM364650	GSE16879	0.642239	0.333177	0.857112	0.736429	signed_within_dataset_zscore_mean	ok
GSM364651	GSE16879	0.843067	0.0719545	1.77561	0.68164	signed_within_dataset_zscore_mean	ok
GSM364652	GSE16879	0.14298	-0.341183	0.959714	-0.189592	signed_within_dataset_zscore_mean	ok
GSM364653	GSE16879	0.786714	0.41984	1.79475	0.145546	signed_within_dataset_zscore_mean	ok
GSM364654	GSE16879	0.106878	0.2605	-0.0270411	0.0871747	signed_within_dataset_zscore_mean	ok
GSM364655	GSE16879	-0.22822	-0.0777296	-0.183592	-0.423337	signed_within_dataset_zscore_mean	ok
GSM364656	GSE16879	0.457944	0.164044	1.18247	0.0273193	signed_within_dataset_zscore_mean	ok
GSM422963	GSE16879	-0.369541	0.250134	-0.638719	-0.720039	signed_within_dataset_zscore_mean	ok
GSM422965	GSE16879	-0.178517	0.249661	-0.59455	-0.190661	signed_within_dataset_zscore_mean	ok
GSM422967	GSE16879	-0.160885	0.0676408	-0.589749	0.0394525	signed_within_dataset_zscore_mean	ok
GSM422969	GSE16879	-0.60643	-0.0240084	-0.675979	-1.1193	signed_within_dataset_zscore_mean	ok
GSM422971	GSE16879	-0.558557	0.0354012	-0.622127	-1.08895	signed_within_dataset_zscore_mean	ok
GSM422973	GSE16879	-0.398723	-0.429786	-0.675083	-0.0913009	signed_within_dataset_zscore_mean	ok
GSM422975	GSE16879	-0.237715	-0.0114485	-0.638553	-0.0631431	signed_within_dataset_zscore_mean	ok
GSM422977	GSE16879	-0.17741	-0.0611866	-0.653383	0.18234	signed_within_dataset_zscore_mean	ok
GSM422979	GSE16879	-0.325862	-0.186085	-0.607662	-0.183839	signed_within_dataset_zscore_mean	ok
GSM422981	GSE16879	0.14524	-0.295384	0.327444	0.403659	signed_within_dataset_zscore_mean	ok
GSM422983	GSE16879	0.181164	0.400709	-0.156954	0.299738	signed_within_dataset_zscore_mean	ok
GSM422985	GSE16879	0.369841	0.224982	0.709912	0.174629	signed_within_dataset_zscore_mean	ok
GSM422987	GSE16879	-0.380115	-0.633725	-0.485562	-0.0210582	signed_within_dataset_zscore_mean	ok
GSM422989	GSE16879	0.0131076	0.206129	-0.211836	0.0450293	signed_within_dataset_zscore_mean	ok
GSM422991	GSE16879	-0.264247	0.427064	0.0776865	-1.29749	signed_within_dataset_zscore_mean	ok
GSM422993	GSE16879	0.985638	0.845274	1.34166	0.769981	signed_within_dataset_zscore_mean	ok
GSM422995	GSE16879	0.534439	0.423148	0.790039	0.390131	signed_within_dataset_zscore_mean	ok
GSM422997	GSE16879	0.105678	-0.842252	0.968146	0.191138	signed_within_dataset_zscore_mean	ok
GSM422999	GSE16879	-0.463149	-0.247187	-0.649098	-0.493162	signed_within_dataset_zscore_mean	ok
GSM423001	GSE16879	-0.555168	-0.211355	-0.629618	-0.824531	signed_within_dataset_zscore_mean	ok
GSM423003	GSE16879	-0.551749	-0.027521	-0.670676	-0.95705	signed_within_dataset_zscore_mean	ok
GSM423005	GSE16879	0.548915	0.0015318	1.07859	0.56662	signed_within_dataset_zscore_mean	ok
GSM423007	GSE16879	-0.475799	-0.283831	-0.47526	-0.668307	signed_within_dataset_zscore_mean	ok
GSM423009	GSE16879	-0.0495209	-0.0580797	0.111467	-0.20195	signed_within_dataset_zscore_mean	ok
GSM423010	GSE16879	0.011065	-0.12637	-0.410715	0.57028	signed_within_dataset_zscore_mean	ok
GSM423011	GSE16879	-0.613189	-0.779609	-0.679807	-0.380151	signed_within_dataset_zscore_mean	ok
GSM423012	GSE16879	-0.0084843	-0.4581	-0.211739	0.644387	signed_within_dataset_zscore_mean	ok
GSM423013	GSE16879	-0.00904005	-0.0737721	0.144919	-0.0982667	signed_within_dataset_zscore_mean	ok
GSM423014	GSE16879	0.173898	1.13572	-0.642037	0.0280084	signed_within_dataset_zscore_mean	ok
GSM423015	GSE16879	-0.513136	0.00977453	-0.367526	-1.18165	signed_within_dataset_zscore_mean	ok
GSM423016	GSE16879	-0.389258	-0.246418	-0.614607	-0.306749	signed_within_dataset_zscore_mean	ok
GSM423017	GSE16879	0.103715	-0.275647	-0.117737	0.704528	signed_within_dataset_zscore_mean	ok
GSM423018	GSE16879	-0.332407	-0.23887	-0.662121	-0.0962286	signed_within_dataset_zscore_mean	ok
GSM423019	GSE16879	-0.404074	-0.0685415	-0.296647	-0.847033	signed_within_dataset_zscore_mean	ok
GSM423020	GSE16879	-0.947019	-0.585633	-0.681115	-1.57431	signed_within_dataset_zscore_mean	ok
GSM423021	GSE16879	-0.288778	-0.0872797	0.065006	-0.844059	signed_within_dataset_zscore_mean	ok
GSM423022	GSE16879	-0.183153	0.567212	-0.673303	-0.44337	signed_within_dataset_zscore_mean	ok
GSM423023	GSE16879	-0.79667	-1.07247	-0.354406	-0.963131	signed_within_dataset_zscore_mean	ok
GSM423024	GSE16879	-0.229457	0.38346	-0.64031	-0.431521	signed_within_dataset_zscore_mean	ok
GSM423025	GSE16879	-0.346211	0.120823	-0.419597	-0.739857	signed_within_dataset_zscore_mean	ok
GSM423026	GSE16879	-0.384976	-0.0313752	-0.670426	-0.453127	signed_within_dataset_zscore_mean	ok
GSM423027	GSE16879	-0.081964	0.119659	-0.141942	-0.223609	signed_within_dataset_zscore_mean	ok
GSM423028	GSE16879	-0.810148	-0.687033	-0.635215	-1.10819	signed_within_dataset_zscore_mean	ok
GSM423029	GSE16879	-0.151875	-0.295011	-0.370727	0.210114	signed_within_dataset_zscore_mean	ok
GSM423030	GSE16879	-0.418583	-0.183807	-0.201718	-0.870224	signed_within_dataset_zscore_mean	ok
GSM423031	GSE16879	0.124846	0.361846	0.534171	-0.52148	signed_within_dataset_zscore_mean	ok
GSM423032	GSE16879	-0.30571	0.672204	-0.646241	-0.943092	signed_within_dataset_zscore_mean	ok
GSM423033	GSE16879	0.604764	0.815827	0.885066	0.113398	signed_within_dataset_zscore_mean	ok
GSM423034	GSE16879	0.159368	0.378105	0.0856471	0.0143527	signed_within_dataset_zscore_mean	ok
GSM423035	GSE16879	0.492316	0.641008	0.723872	0.112067	signed_within_dataset_zscore_mean	ok
GSM423036	GSE16879	0.771727	1.14422	1.11429	0.0566744	signed_within_dataset_zscore_mean	ok
GSM423037	GSE16879	0.578634	0.824546	1.14471	-0.233351	signed_within_dataset_zscore_mean	ok
GSM423038	GSE16879	0.164331	0.576758	0.0525015	-0.136267	signed_within_dataset_zscore_mean	ok
GSM423039	GSE16879	-0.00513268	0.0677845	0.385505	-0.468687	signed_within_dataset_zscore_mean	ok
GSM423040	GSE16879	0.032311	-0.232418	0.227265	0.102085	signed_within_dataset_zscore_mean	ok
GSM423041	GSE16879	0.284404	-0.263492	1.26006	-0.143355	signed_within_dataset_zscore_mean	ok
GSM423042	GSE16879	1.98986	-0.320276	5.42282	0.867046	signed_within_dataset_zscore_mean	ok
GSM423043	GSE16879	0.7296	0.471328	1.42094	0.296529	signed_within_dataset_zscore_mean	ok
GSM423044	GSE16879	0.313501	-0.00041735	-0.00927254	0.950192	signed_within_dataset_zscore_mean	ok
GSM423045	GSE16879	0.701236	0.0923118	2.15947	-0.148072	signed_within_dataset_zscore_mean	ok
GSM423046	GSE16879	0.00391265	-0.300534	0.159366	0.152906	signed_within_dataset_zscore_mean	ok
GSM423047	GSE16879	-0.381578	-0.138092	-0.611977	-0.394666	signed_within_dataset_zscore_mean	ok
GSM423048	GSE16879	-0.0954755	0.981437	-0.662426	-0.605438	signed_within_dataset_zscore_mean	ok
GSM423049	GSE16879	-0.499754	0.361409	-0.661118	-1.19955	signed_within_dataset_zscore_mean	ok
GSM423050	GSE16879	-0.245211	-0.193885	-0.661195	0.119448	signed_within_dataset_zscore_mean	ok
GSM423051	GSE16879	-0.0216139	0.413276	-0.656406	0.178288	signed_within_dataset_zscore_mean	ok
GSM423052	GSE16879	0.0208337	0.122138	-0.620764	0.561128	signed_within_dataset_zscore_mean	ok
GSM423053	GSE16879	-0.680345	-0.993736	-0.536193	-0.511105	signed_within_dataset_zscore_mean	ok
GSM423054	GSE16879	-0.454788	-0.333697	-0.654569	-0.376099	signed_within_dataset_zscore_mean	ok
